,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
56,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00004_decoder.pkl,0.43780845272783875,0.6629729258003317
57,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,output,io_confidence,io_confidence_output_563e6_00004_decoder.pkl,-0.0026293514113937544,0.05135561456671661
58,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,output,io_evidence,io_evidence_output_563e6_00004_decoder.pkl,0.8627944536077568,0.9288808202515688
59,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00004,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00004_decoder.pkl,0.0001364624626307709,0.042934345675436
60,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00005_decoder.pkl,0.3452176037043373,0.5899518144774689
61,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00005_decoder.pkl,0.8781509146195727,0.9372481608985257
62,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00005_decoder.pkl,0.2552936959928219,0.5067183297860189
63,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00005_decoder.pkl,0.342242808064147,0.5923032363429273
64,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00005_decoder.pkl,0.884442552302499,0.9405910109543518
65,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00005_decoder.pkl,0.30296273126773454,0.5555504168413312
66,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00005_decoder.pkl,0.3658117687009401,0.6061858340212328
67,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00005_decoder.pkl,0.8942487422648489,0.9459207060210186
68,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00005_decoder.pkl,0.33676226977747536,0.5803733777939561
69,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,output,io_confidence,io_confidence_output_563e6_00005_decoder.pkl,-0.0027314387476291557,0.050125224404658573
70,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,output,io_evidence,io_evidence_output_563e6_00005_decoder.pkl,0.8532227065752127,0.9237008676650325
71,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00005,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00005_decoder.pkl,-0.00022062753888452136,0.03833707443940829
72,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00006_decoder.pkl,0.491265043454607,0.7025167174106227
73,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00006_decoder.pkl,0.9290300640647422,0.96414968435624
74,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00006_decoder.pkl,0.39586830887136515,0.6315090310855607
75,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00006_decoder.pkl,0.4895582576173867,0.7026766980068188
76,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00006_decoder.pkl,0.9299646242295868,0.9646343231922603
77,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00006_decoder.pkl,0.44411796382363433,0.6692197280601871
78,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00006_decoder.pkl,0.5382039859785803,0.7337555078822982
79,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00006_decoder.pkl,0.9371350021184728,0.9683593854577579
80,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00006_decoder.pkl,0.4853991142841608,0.6973715719537011
81,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,output,io_confidence,io_confidence_output_563e6_00006_decoder.pkl,-0.004590545212420416,0.02631880340286096
82,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,output,io_evidence,io_evidence_output_563e6_00006_decoder.pkl,0.8979180146155537,0.9476387706709908
83,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00006,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00006_decoder.pkl,-0.0013883772109810621,0.016953990861302056
84,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00007_decoder.pkl,0.3145923863526089,0.5654384299023589
