,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
70,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,output,io_evidence,io_evidence_output_1ad6e_00011_decoder.pkl,0.9167498739907796,0.9575603671551938
71,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00011,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00011_decoder.pkl,-0.001652337706732121,0.013309439610630098
72,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00012_decoder.pkl,0.3534768928356178,0.5967401058022763
73,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00012_decoder.pkl,0.9245826928897241,0.961779595745626
74,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00012_decoder.pkl,0.19081332293237863,0.4380090448755032
75,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,output,io_confidence,io_confidence_output_1ad6e_00012_decoder.pkl,-0.00562491823492639,-0.00201307505036146
76,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,output,io_evidence,io_evidence_output_1ad6e_00012_decoder.pkl,0.9091988804039705,0.953720758843425
77,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00012,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00012_decoder.pkl,-0.001962536855517616,7.018378821649286e-05
78,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00013_decoder.pkl,0.4074537618330899,0.6405637121294165
79,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00013_decoder.pkl,0.9261772122492641,0.9625003319334784
