,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
66,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00005_decoder.pkl,0.8662834187860565,0.9307478434186184
67,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00005_decoder.pkl,0.979714435463254,0.9898425369965437
68,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00005_decoder.pkl,0.8523944936249563,0.923273323047173
69,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,output,io_confidence,io_confidence_output_7e9d1_00005_decoder.pkl,-0.005444768595432192,-0.005644863115237537
70,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,output,io_evidence,io_evidence_output_7e9d1_00005_decoder.pkl,0.9464153477631674,0.9728576693921965
71,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00005,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00005_decoder.pkl,-0.0017302555564411293,-0.009745296946282164
72,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00006_decoder.pkl,0.5521579283619733,0.7451338012579098
73,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00006_decoder.pkl,0.9770291982904837,0.9884534656376708
74,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00006_decoder.pkl,0.5447437521015384,0.7390046243237915
75,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00006_decoder.pkl,0.7148820520097472,0.8468989939072586
76,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00006_decoder.pkl,0.9780531907817062,0.9889685251886107
77,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00006_decoder.pkl,0.7417389287272209,0.8616092051916117
78,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00006_decoder.pkl,0.8234451897444013,0.9074392688386673
79,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00006_decoder.pkl,0.978854672171568,0.9893884951477164
80,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00006_decoder.pkl,0.7964010242793369,0.8924274073952416
81,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,output,io_confidence,io_confidence_output_7e9d1_00006_decoder.pkl,-0.005059424183856409,0.01705807914271764
82,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,output,io_evidence,io_evidence_output_7e9d1_00006_decoder.pkl,0.9423069222193633,0.9707390723034167
83,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00006,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00006_decoder.pkl,-0.0016609616346994205,0.009316872770772951
84,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00007_decoder.pkl,0.701419785680469,0.8380967566191647
85,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00007_decoder.pkl,0.9770667714225449,0.9885196423412348
86,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00007_decoder.pkl,0.6309332279208644,0.7943440792834632
87,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00007_decoder.pkl,0.7892498287708268,0.8890919923502876
88,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00007_decoder.pkl,0.9767634048750217,0.9883584680954334
89,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00007_decoder.pkl,0.7660600266409499,0.8757404847381025
90,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00007_decoder.pkl,0.8485950871862729,0.9213581065132039
91,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00007_decoder.pkl,0.979448637345963,0.989740642339956
92,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00007_decoder.pkl,0.8276893824399459,0.9098316900938669
93,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,output,io_confidence,io_confidence_output_7e9d1_00007_decoder.pkl,-0.00507262466778613,0.01948145814547821
94,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,output,io_evidence,io_evidence_output_7e9d1_00007_decoder.pkl,0.9399663780556469,0.9695447641113856
95,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00007,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00007_decoder.pkl,-0.0015768382687459948,0.015855514064508185
96,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00008_decoder.pkl,0.6488385300398978,0.8067111532508026
97,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00008_decoder.pkl,0.974571197511136,0.9872397204517929
98,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00008_decoder.pkl,0.5850291279372941,0.7653805390709014
99,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00008_decoder.pkl,0.7075586447614162,0.8414339104792133
100,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00008_decoder.pkl,0.9755712743788085,0.9877210661941868
101,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00008_decoder.pkl,0.6810556706046501,0.8254292198567595
102,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00008_decoder.pkl,0.8112847601118306,0.9008272718807462
103,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00008_decoder.pkl,0.976728191627815,0.9883205225977709
104,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00008_decoder.pkl,0.7651433490126158,0.8747665714093346
105,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,output,io_confidence,io_confidence_output_7e9d1_00008_decoder.pkl,-0.004512665315482778,0.033594143011099996
106,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,output,io_evidence,io_evidence_output_7e9d1_00008_decoder.pkl,0.9483216808252749,0.9738248972091734
107,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00008,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00008_decoder.pkl,-0.000667564451659608,0.037093248999897944
108,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00009_decoder.pkl,0.783403497590005,0.8869740033946785
109,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00009_decoder.pkl,0.9739837296164382,0.9869534308687404
110,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00009_decoder.pkl,0.7179200703654065,0.8485370908599402
111,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00009_decoder.pkl,0.7889833849628912,0.8883538632228808
112,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00009_decoder.pkl,0.9736430381120251,0.9868845690900312
113,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00009_decoder.pkl,0.8083381321985177,0.8991190652420545
114,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00009_decoder.pkl,0.8459750532365115,0.9199451984866719
115,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00009_decoder.pkl,0.9779816299776224,0.9890155557851628
116,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00009_decoder.pkl,0.8352522131099763,0.9139576652311379
117,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,output,io_confidence,io_confidence_output_7e9d1_00009_decoder.pkl,-0.005296531923560721,0.007866609345669065
118,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,output,io_evidence,io_evidence_output_7e9d1_00009_decoder.pkl,0.9423795822109962,0.9707854747366692
119,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00009,output,io_lr_tplus1,io_lr_tplus1_output_7e9d1_00009_decoder.pkl,-0.0017372482769131281,0.0037883126134697544
120,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_state,io_confidence,io_confidence_hidden_state_7e9d1_00010_decoder.pkl,0.6414978266212177,0.803631974457616
